地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任,年份,兩大黨得票率,district,name,order,left,male,birth_year,party,votes,percentage,win,incumbency,year,n_candidates,right,is_odd,middle
高雄市第03選區,吳春香,4,女,1963,客家黨,249,0.0021,NA,否,2008,NA,高雄市第03選區,吳春香,4,0,0,1963,客家黨,249,0.21,0,0,2008,6,0,0,0
高雄市第03選區,林進興,5,男,1953,無黨籍及未經政黨推薦,8225,0.0711,NA,是,2008,NA,高雄市第03選區,林進興,5,0,1,1953,無黨籍及未經政黨推薦,8225,7.109999999999999,0,1,2008,6,0,0,0
高雄市第03選區,蘇經孟,6,男,1975,公民黨,178,0.0015,NA,否,2008,NA,高雄市第03選區,蘇經孟,6,0,1,1975,公民黨,178,0.15,0,0,2008,6,1,0,0
高雄市第03選區,林瑩蓉,1,女,1965,民主進步黨,95617,0.46090000000000003,NA,否,2012,99.47,高雄市第03選區,林瑩蓉,1,1,0,1965,民主進步黨,95617,46.09,0,0,2012,4,0,0,0
高雄市第03選區,黎建南,2,男,1950,親民黨,7296,0.0351,NA,否,2012,99.47,高雄市第03選區,黎建南,2,0,1,1950,親民黨,7296,3.51,0,0,2012,4,0,0,0
高雄市第03選區,林震洋,3,男,1979,綠黨,3448,0.0166,NA,否,2012,99.47,高雄市第03選區,林震洋,3,0,1,1979,綠黨,3448,1.66,0,0,2012,4,0,0,0
高雄市第03選區,黃昭順,4,女,1953,中國國民黨,101055,0.48719999999999997,*,是,2012,99.47,高雄市第03選區,黃昭順,4,0,0,1953,中國國民黨,101055,48.72,1,1,2012,4,1,0,0
高雄市第03選區,梁蓓禎,1,女,1980,信心希望聯盟,11546,0.0604,NA,否,2016,94.82,高雄市第03選區,梁蓓禎,1,1,0,1980,信心希望聯盟,11546,6.04,0,0,2016,5,0,1,0
高雄市第03選區,柳淑芳,2,女,1960,無黨籍及未經政黨推薦,1935,0.0101,NA,否,2016,94.82,高雄市第03選區,柳淑芳,2,0,0,1960,無黨籍及未經政黨推薦,1935,1.01,0,0,2016,5,0,1,0
高雄市第03選區,張顯耀,3,男,1963,中國國民黨,73792,0.3861,NA,否,2016,94.82,高雄市第03選區,張顯耀,3,0,1,1963,中國國民黨,73792,38.61,0,0,2016,5,0,1,1
高雄市第03選區,劉世芳,4,女,1959,民主進步黨,102255,0.535,*,否,2016,94.82,高雄市第03選區,劉世芳,4,0,0,1959,民主進步黨,102255,53.5,1,0,2016,5,0,1,0
高雄市第03選區,莊明憲,5,男,1971,大愛憲改聯盟,1583,0.008199999999999999,NA,否,2016,94.82,高雄市第03選區,莊明憲,5,0,1,1971,大愛憲改聯盟,1583,0.8199999999999998,0,0,2016,5,1,1,0
高雄市第03選區,柳淑芳,1,女,1960,台灣獨立黨,939,0.004,NA,否,2020,92.12,高雄市第03選區,柳淑芳,1,1,0,1960,台灣獨立黨,939,0.4,0,0,2020,11,0,1,0
高雄市第03選區,湯金全,2,男,1946,無黨籍及未經政黨推薦,1288,0.0055000000000000005,NA,否,2020,92.12,高雄市第03選區,湯金全,2,0,1,1946,無黨籍及未經政黨推薦,1288,0.55,0,0,2020,11,0,1,0
高雄市第03選區,李郭秋蘭,3,女,1950,宗教聯盟,319,0.0014000000000000002,NA,否,2020,92.12,高雄市第03選區,李郭秋蘭,3,0,0,1950,宗教聯盟,319,0.14,0,0,2020,11,0,1,0
高雄市第03選區,莊于萱,4,女,1985,喜樂島聯盟,1237,0.0053,NA,否,2020,92.12,高雄市第03選區,莊于萱,4,0,0,1985,喜樂島聯盟,1237,0.53,0,0,2020,11,0,1,0
高雄市第03選區,鄭品娟,5,女,1957,國會政黨聯盟,412,0.0018,NA,否,2020,92.12,高雄市第03選區,鄭品娟,5,0,0,1957,國會政黨聯盟,412,0.18,0,0,2020,11,0,1,0
高雄市第03選區,黃昭順,6,女,1953,中國國民黨,87665,0.3749,NA,是,2020,92.12,高雄市第03選區,黃昭順,6,0,0,1953,中國國民黨,87665,37.49,0,1,2020,11,0,1,1
高雄市第03選區,郭新政,7,女,1962,無黨籍及未經政黨推薦,24277,0.1038,NA,否,2020,92.12,高雄市第03選區,郭新政,7,0,0,1962,無黨籍及未經政黨推薦,24277,10.38,0,0,2020,11,0,1,0
高雄市第03選區,劉世芳,8,女,1959,民主進步黨,102300,0.4375,*,是,2020,92.12,高雄市第03選區,劉世芳,8,0,0,1959,民主進步黨,102300,43.75,1,1,2020,11,0,1,0
高雄市第03選區,蘇博廷,9,男,1981,親民黨,3138,0.0134,NA,否,2020,92.12,高雄市第03選區,蘇博廷,9,0,1,1981,親民黨,3138,1.34,0,0,2020,11,0,1,0
高雄市第03選區,莊貽量,10,男,1973,台灣民眾黨,12099,0.051699999999999996,NA,否,2020,92.12,高雄市第03選區,莊貽量,10,0,1,1973,台灣民眾黨,12099,5.17,0,0,2020,11,0,1,0
高雄市第03選區,王貴雄,11,男,1953,興中同盟會,155,7.000000000000001e-4,NA,否,2020,92.12,高雄市第03選區,王貴雄,11,0,1,1953,興中同盟會,155,0.07,0,0,2020,11,1,1,0
高雄市第04選區,黃昭輝,1,男,1946,民主進步黨,67663,0.4661,NA,是,2008,NA,高雄市第04選區,黃昭輝,1,1,1,1946,民主進步黨,67663,46.61,0,1,2008,5,0,1,0
高雄市第04選區,林景元,2,男,1925,無黨籍及未經政黨推薦,1626,0.011200000000000002,NA,否,2008,NA,高雄市第04選區,林景元,2,0,1,1925,無黨籍及未經政黨推薦,1626,1.12,0,0,2008,5,0,1,0
高雄市第04選區,劉慧雯,3,女,1961,台灣農民黨,1105,0.0076,NA,否,2008,NA,高雄市第04選區,劉慧雯,3,0,0,1961,台灣農民黨,1105,0.76,0,0,2008,5,0,1,1
高雄市第04選區,林志聰,4,男,1957,公民黨,257,0.0017000000000000001,NA,否,2008,NA,高雄市第04選區,林志聰,4,0,1,1957,公民黨,257,0.17,0,0,2008,5,0,1,0
高雄市第04選區,李復興,5,男,1946,中國國民黨,74502,0.5132,*,是,2008,NA,高雄市第04選區,李復興,5,0,1,1946,中國國民黨,74502,51.32,1,1,2008,5,1,1,0
高雄市第04選區,黃憲南,1,男,1960,無黨籍及未經政黨推薦,2090,0.0121,NA,否,2012,100,高雄市第04選區,黃憲南,1,1,1,1960,無黨籍及未經政黨推薦,2090,1.21,0,0,2012,3,0,1,0
高雄市第04選區,林岱樺,2,女,1972,民主進步黨,111188,0.6481,*,是,2012,100,高雄市第04選區,林岱樺,2,0,0,1972,民主進步黨,111188,64.81,1,1,2012,3,0,1,1
高雄市第04選區,邱于軒,3,女,1982,中國國民黨,58261,0.3396,NA,否,2012,100,高雄市第04選區,邱于軒,3,0,0,1982,中國國民黨,58261,33.96,0,0,2012,3,1,1,0
高雄市第04選區,郭倫豪,1,男,1975,中國國民黨,37711,0.2321,NA,否,2016,98.78,高雄市第04選區,郭倫豪,1,1,1,1975,中國國民黨,37711,23.21,0,0,2016,3,0,1,0
高雄市第04選區,林俊揚,2,男,1988,中華統一促進黨,2040,0.0125,NA,否,2016,98.78,高雄市第04選區,林俊揚,2,0,1,1988,中華統一促進黨,2040,1.25,0,0,2016,3,0,1,1
高雄市第04選區,林岱樺,3,女,1972,民主進步黨,122722,0.7553,*,是,2016,98.78,高雄市第04選區,林岱樺,3,0,0,1972,民主進步黨,122722,75.53,1,1,2016,3,1,1,0
高雄市第04選區,林岱樺,1,女,1972,民主進步黨,118219,0.6003000000000001,*,是,2020,98.74,高雄市第04選區,林岱樺,1,1,0,1972,民主進步黨,118219,60.03000000000001,1,1,2020,5,0,1,0
高雄市第04選區,黃兆呈,2,男,1955,台灣維新,10323,0.0524,NA,否,2020,98.74,高雄市第04選區,黃兆呈,2,0,1,1955,台灣維新,10323,5.24,0,0,2020,5,0,1,0
高雄市第04選區,周凱崙,3,男,1983,無黨籍及未經政黨推薦,11102,0.0564,NA,否,2020,98.74,高雄市第04選區,周凱崙,3,0,1,1983,無黨籍及未經政黨推薦,11102,5.64,0,0,2020,5,0,1,1
高雄市第04選區,孫蓬逸,4,男,1955,台澎黨,500,0.0025,NA,否,2020,98.74,高雄市第04選區,孫蓬逸,4,0,1,1955,台澎黨,500,0.25,0,0,2020,5,0,1,0
高雄市第04選區,徐慶煌,5,男,1976,中國國民黨,56774,0.2883,NA,否,2020,98.74,高雄市第04選區,徐慶煌,5,0,1,1976,中國國民黨,56774,28.83,0,0,2020,5,1,1,0
高雄市第05選區,郭玟成,1,男,1955,民主進步黨,70576,0.5197999999999999,*,是,2008,NA,高雄市第05選區,郭玟成,1,1,1,1955,民主進步黨,70576,51.97999999999999,1,1,2008,6,0,0,0
高雄市第05選區,曹文玟,2,女,1968,客家黨,444,0.0032,NA,否,2008,NA,高雄市第05選區,曹文玟,2,0,0,1968,客家黨,444,0.32,0,0,2008,6,0,0,0
高雄市第05選區,楊掌朝,3,男,1945,洪運忠義黨,581,0.0042,NA,否,2008,NA,高雄市第05選區,楊掌朝,3,0,1,1945,洪運忠義黨,581,0.42,0,0,2008,6,0,0,0
高雄市第05選區,趙連出,4,男,1940,大道慈悲濟世黨,1098,0.008,NA,否,2008,NA,高雄市第05選區,趙連出,4,0,1,1940,大道慈悲濟世黨,1098,0.8,0,0,2008,6,0,0,0
高雄市第05選區,楊美蘭,5,女,1956,公民黨,596,0.0043,NA,否,2008,NA,高雄市第05選區,楊美蘭,5,0,0,1956,公民黨,596,0.43,0,0,2008,6,0,0,0
高雄市第05選區,林國正,6,男,1966,中國國民黨,62480,0.46009999999999995,NA,否,2008,NA,高雄市第05選區,林國正,6,0,1,1966,中國國民黨,62480,46.01,0,0,2008,6,1,0,0
高雄市第05選區,林宏明,1,男,1952,無黨籍及未經政黨推薦,917,0.0055000000000000005,NA,否,2012,99.39,高雄市第05選區,林宏明,1,1,1,1952,無黨籍及未經政黨推薦,917,0.55,0,0,2012,4,0,0,0
高雄市第05選區,董桂如,2,女,1959,健保免費連線,1242,0.0075,NA,否,2012,99.39,高雄市第05選區,董桂如,2,0,0,1959,健保免費連線,1242,0.75,0,0,2012,4,0,0,0
高雄市第05選區,羅世雄,3,男,1969,中國國民黨,70896,0.4294,NA,否,2012,99.39,高雄市第05選區,羅世雄,3,0,1,1969,中國國民黨,70896,42.94,0,0,2012,4,0,0,0
高雄市第05選區,管碧玲,4,女,1956,民主進步黨,92043,0.5575,*,是,2012,99.39,高雄市第05選區,管碧玲,4,0,0,1956,民主進步黨,92043,55.75,1,1,2012,4,1,0,0
高雄市第05選區,蔡金晏,1,男,1978,中國國民黨,57472,0.3859,NA,否,2016,98.69,高雄市第05選區,蔡金晏,1,1,1,1978,中國國民黨,57472,38.59,0,0,2016,4,0,0,0
高雄市第05選區,管碧玲,2,女,1956,民主進步黨,88506,0.5943,*,是,2016,98.69,高雄市第05選區,管碧玲,2,0,0,1956,民主進步黨,88506,59.43000000000001,1,1,2016,4,0,0,0
高雄市第05選區,楊宗穎,3,男,1978,和平鴿聯盟黨,1147,0.0077,NA,否,2016,98.69,高雄市第05選區,楊宗穎,3,0,1,1978,和平鴿聯盟黨,1147,0.77,0,0,2016,4,0,0,0
高雄市第05選區,王新昌,4,男,1961,軍公教聯盟黨,1778,0.011899999999999999,NA,否,2016,98.69,高雄市第05選區,王新昌,4,0,1,1961,軍公教聯盟黨,1778,1.19,0,0,2016,4,1,0,0
高雄市第05選區,李佳玲,1,女,1978,台灣民眾黨,20336,0.0862,NA,否,2020,98.04,高雄市第05選區,李佳玲,1,1,0,1978,台灣民眾黨,20336,8.62,0,0,2020,3,0,1,0
高雄市第05選區,黃柏霖,2,男,1967,中國國民黨,92220,0.3911,NA,否,2020,98.04,高雄市第05選區,黃柏霖,2,0,1,1967,中國國民黨,92220,39.11,0,0,2020,3,0,1,1
高雄市第05選區,李昆澤,3,男,1964,民主進步黨,123239,0.5227,*,是,2020,98.04,高雄市第05選區,李昆澤,3,0,1,1964,民主進步黨,123239,52.27,1,1,2020,3,1,1,0
高雄市第06選區,侯彩鳳,1,女,1952,中國國民黨,72842,0.47200000000000003,NA,是,2012,91.85,高雄市第06選區,侯彩鳳,1,1,0,1952,中國國民黨,72842,47.2,0,1,2012,2,0,0,0
高雄市第06選區,李昆澤,2,男,1964,民主進步黨,81477,0.5279,*,否,2012,91.85,高雄市第06選區,李昆澤,2,0,1,1964,民主進步黨,81477,52.790000000000006,1,0,2012,2,1,0,0
高雄市第06選區,黃柏霖,1,男,1967,中國國民黨,56689,0.3978,NA,否,2016,100,高雄市第06選區,黃柏霖,1,1,1,1967,中國國民黨,56689,39.78,0,0,2016,3,0,1,0
高雄市第06選區,李昆澤,2,男,1964,民主進步黨,83986,0.5893,*,是,2016,100,高雄市第06選區,李昆澤,2,0,1,1964,民主進步黨,83986,58.93000000000001,1,1,2016,3,0,1,1
高雄市第06選區,楊翰奇,3,男,1982,和平鴿聯盟黨,1829,0.0128,NA,否,2016,100,高雄市第06選區,楊翰奇,3,0,1,1982,和平鴿聯盟黨,1829,1.28,0,0,2016,3,1,1,0
高雄市第06選區,李鎔任,1,男,1952,國會政黨聯盟,258,0.0011,NA,否,2020,98.72,高雄市第06選區,李鎔任,1,1,1,1952,國會政黨聯盟,258,0.11,0,0,2020,10,0,0,0
高雄市第06選區,林鴻正,2,男,1967,喜樂島聯盟,763,0.0032,NA,否,2020,98.72,高雄市第06選區,林鴻正,2,0,1,1967,喜樂島聯盟,763,0.32,0,0,2020,10,0,0,0
高雄市第06選區,劉仙娥,3,女,1974,勞動黨,690,0.0029,NA,否,2020,98.72,高雄市第06選區,劉仙娥,3,0,0,1974,勞動黨,690,0.29,0,0,2020,10,0,0,0
高雄市第06選區,周金榜,4,男,1954,無黨籍及未經政黨推薦,447,0.0018,NA,否,2020,98.72,高雄市第06選區,周金榜,4,0,1,1954,無黨籍及未經政黨推薦,447,0.18,0,0,2020,10,0,0,0
高雄市第06選區,吳佩蓉,5,女,1976,無黨籍及未經政黨推薦,4112,0.017,NA,否,2020,98.72,高雄市第06選區,吳佩蓉,5,0,0,1976,無黨籍及未經政黨推薦,4112,1.7000000000000002,0,0,2020,10,0,0,0
高雄市第06選區,吳益政,6,男,1963,親民黨,11964,0.0495,NA,否,2020,98.72,高雄市第06選區,吳益政,6,0,1,1963,親民黨,11964,4.95,0,0,2020,10,0,0,0
高雄市第06選區,劉哲嘉,7,男,1979,台澎黨,183,8e-4,NA,否,2020,98.72,高雄市第06選區,劉哲嘉,7,0,1,1979,台澎黨,183,0.08,0,0,2020,10,0,0,0
高雄市第06選區,李建輝,8,男,1981,台灣維新,3082,0.0127,NA,否,2020,98.72,高雄市第06選區,李建輝,8,0,1,1981,台灣維新,3082,1.27,0,0,2020,10,0,0,0
高雄市第06選區,趙天麟,9,男,1973,民主進步黨,128072,0.5294,*,是,2020,98.72,高雄市第06選區,趙天麟,9,0,1,1973,民主進步黨,128072,52.94,1,1,2020,10,0,0,0
高雄市第06選區,陳美雅,10,女,1970,中國國民黨,92337,0.38170000000000004,NA,否,2020,98.72,高雄市第06選區,陳美雅,10,0,0,1970,中國國民黨,92337,38.17,0,0,2020,10,1,0,0
高雄市第07選區,邱毅,1,男,1956,中國國民黨,83379,0.4525,NA,是,2012,97.94,高雄市第07選區,邱毅,1,1,1,1956,中國國民黨,83379,45.25,0,1,2012,4,0,0,0
高雄市第07選區,鍾佩璇,2,女,1971,健保免費連線,1853,0.01,NA,否,2012,97.94,高雄市第07選區,鍾佩璇,2,0,0,1971,健保免費連線,1853,1,0,0,2012,4,0,0,0
高雄市第07選區,趙天麟,3,男,1973,民主進步黨,98341,0.5337,*,否,2012,97.94,高雄市第07選區,趙天麟,3,0,1,1973,民主進步黨,98341,53.37,1,0,2012,4,0,0,0
高雄市第07選區,趙振迪,4,男,1957,無黨籍及未經政黨推薦,686,0.0037,NA,否,2012,97.94,高雄市第07選區,趙振迪,4,0,1,1957,無黨籍及未經政黨推薦,686,0.37,0,0,2012,4,1,0,0
高雄市第07選區,趙天麟,1,男,1973,民主進步黨,97228,0.605,*,是,2016,98.62,高雄市第07選區,趙天麟,1,1,1,1973,民主進步黨,97228,60.5,1,1,2016,5,0,1,0
高雄市第07選區,陳素莉,2,女,1960,和平鴿聯盟黨,804,0.005,NA,否,2016,98.62,高雄市第07選區,陳素莉,2,0,0,1960,和平鴿聯盟黨,804,0.5,0,0,2016,5,0,1,0
高雄市第07選區,莊啟旺,3,男,1954,中國國民黨,54769,0.3408,NA,否,2016,98.62,高雄市第07選區,莊啟旺,3,0,1,1954,中國國民黨,54769,34.08,0,0,2016,5,0,1,1
高雄市第07選區,陳惠敏,4,女,1972,時代力量,5983,0.037200000000000004,NA,否,2016,98.62,高雄市第07選區,陳惠敏,4,0,0,1972,時代力量,5983,3.72,0,0,2016,5,0,1,0
高雄市第07選區,林景元,5,男,1925,無黨籍及未經政黨推薦,1912,0.0118,NA,否,2016,98.62,高雄市第07選區,林景元,5,0,1,1925,無黨籍及未經政黨推薦,1912,1.18,0,0,2016,5,1,1,0
高雄市第07選區,李雅靜,1,女,1977,中國國民黨,86127,0.38270000000000004,NA,否,2020,94.58,高雄市第07選區,李雅靜,1,1,0,1977,中國國民黨,86127,38.27,0,0,2020,7,0,1,0
高雄市第07選區,吳青木,2,男,1948,台澎黨,296,0.0013,NA,否,2020,94.58,高雄市第07選區,吳青木,2,0,1,1948,台澎黨,296,0.13,0,0,2020,7,0,1,0
高雄市第07選區,許智傑,3,男,1966,民主進步黨,114998,0.511,*,是,2020,94.58,高雄市第07選區,許智傑,3,0,1,1966,民主進步黨,114998,51.1,1,1,2020,7,0,1,0
高雄市第07選區,葉鳳強,4,男,1974,無黨籍及未經政黨推薦,822,0.0037,NA,否,2020,94.58,高雄市第07選區,葉鳳強,4,0,1,1974,無黨籍及未經政黨推薦,822,0.37,0,0,2020,7,0,1,1
高雄市第07選區,陳惠敏,5,女,1972,時代力量,17466,0.0776,NA,否,2020,94.58,高雄市第07選區,陳惠敏,5,0,0,1972,時代力量,17466,7.76,0,0,2020,7,0,1,0
高雄市第07選區,林杰正,6,男,1954,無黨籍及未經政黨推薦,1405,0.0062,NA,否,2020,94.58,高雄市第07選區,林杰正,6,0,1,1954,無黨籍及未經政黨推薦,1405,0.62,0,0,2020,7,0,1,0
高雄市第07選區,秦詩雁,7,女,1972,親民黨,3920,0.0174,NA,否,2020,94.58,高雄市第07選區,秦詩雁,7,0,0,1972,親民黨,3920,1.7399999999999998,0,0,2020,7,1,1,0
高雄市第08選區,林景元,1,男,1925,無黨籍及未經政黨推薦,2370,0.0118,NA,否,2012,98.62,高雄市第08選區,林景元,1,1,1,1925,無黨籍及未經政黨推薦,2370,1.18,0,0,2012,5,0,1,0
高雄市第08選區,鄭復華,2,女,1962,無黨籍及未經政黨推薦,3069,0.0152,NA,否,2012,98.62,高雄市第08選區,鄭復華,2,0,0,1962,無黨籍及未經政黨推薦,3069,1.52,0,0,2012,5,0,1,0
高雄市第08選區,黃謙福,3,男,1972,人民最大黨,777,0.0038,NA,否,2012,98.62,高雄市第08選區,黃謙福,3,0,1,1972,人民最大黨,777,0.38,0,0,2012,5,0,1,1
高雄市第08選區,許智傑,4,男,1966,民主進步黨,104292,0.5196000000000001,*,否,2012,98.62,高雄市第08選區,許智傑,4,0,1,1966,民主進步黨,104292,51.96000000000001,1,0,2012,5,0,1,0
高雄市第08選區,江玲君,5,女,1975,中國國民黨,90186,0.4493,NA,是,2012,98.62,高雄市第08選區,江玲君,5,0,0,1975,中國國民黨,90186,44.93,0,1,2012,5,1,1,0
高雄市第08選區,劉義雄,1,男,1944,軍公教聯盟黨,2136,0.011399999999999999,NA,否,2016,96.89,高雄市第08選區,劉義雄,1,1,1,1944,軍公教聯盟黨,2136,1.14,0,0,2016,7,0,1,0
高雄市第08選區,張育華,2,女,1964,人民民主陣線,2476,0.0132,NA,否,2016,96.89,高雄市第08選區,張育華,2,0,0,1964,人民民主陣線,2476,1.32,0,0,2016,7,0,1,0
高雄市第08選區,陳函谷,3,女,1978,時代力量,9681,0.0519,NA,否,2016,96.89,高雄市第08選區,陳函谷,3,0,0,1978,時代力量,9681,5.19,0,0,2016,7,0,1,0
高雄市第08選區,黃璽文,4,男,1972,中國國民黨,58967,0.3161,NA,否,2016,96.89,高雄市第08選區,黃璽文,4,0,1,1972,中國國民黨,58967,31.61,0,0,2016,7,0,1,1
高雄市第08選區,馬凱妮,5,女,1972,社會福利黨,1637,0.0087,NA,否,2016,96.89,高雄市第08選區,馬凱妮,5,0,0,1972,社會福利黨,1637,0.8699999999999999,0,0,2016,7,0,1,0
高雄市第08選區,汪婷萱,6,女,1988,中華統一促進黨,1315,0.006999999999999999,NA,否,2016,96.89,高雄市第08選區,汪婷萱,6,0,0,1988,中華統一促進黨,1315,0.7,0,0,2016,7,0,1,0
高雄市第08選區,許智傑,7,男,1966,民主進步黨,110276,0.5913,*,是,2016,96.89,高雄市第08選區,許智傑,7,0,1,1966,民主進步黨,110276,59.13,1,1,2016,7,1,1,0
高雄市第08選區,敖博勝,1,男,1976,台灣民眾黨,14043,0.06,NA,否,2020,90.75,高雄市第08選區,敖博勝,1,1,1,1976,台灣民眾黨,14043,6,0,0,2020,4,0,0,0
高雄市第08選區,陳麗娜,2,女,1970,中國國民黨,83148,0.3554,NA,否,2020,90.75,高雄市第08選區,陳麗娜,2,0,0,1970,中國國民黨,83148,35.54,0,0,2020,4,0,0,0
高雄市第08選區,賴瑞隆,3,男,1973,民主進步黨,135052,0.5772999999999999,*,是,2020,90.75,高雄市第08選區,賴瑞隆,3,0,1,1973,民主進步黨,135052,57.72999999999999,1,1,2020,4,0,0,0
高雄市第08選區,蔡媽福,4,男,1949,宗教聯盟,1710,0.0073,NA,否,2020,90.75,高雄市第08選區,蔡媽福,4,0,1,1949,宗教聯盟,1710,0.73,0,0,2020,4,1,0,0
高雄市第09選區,陳致中,1,男,1979,無黨籍及未經政黨推薦,48941,0.2663,NA,否,2012,97.99,高雄市第09選區,陳致中,1,1,1,1979,無黨籍及未經政黨推薦,48941,26.63,0,0,2012,5,0,1,0
高雄市第09選區,蔡媽福,2,男,1949,無黨籍及未經政黨推薦,2779,0.0151,NA,否,2012,97.99,高雄市第09選區,蔡媽福,2,0,1,1949,無黨籍及未經政黨推薦,2779,1.51,0,0,2012,5,0,1,0
高雄市第09選區,郭玟成,3,男,1955,民主進步黨,59258,0.3225,NA,是,2012,97.99,高雄市第09選區,郭玟成,3,0,1,1955,民主進步黨,59258,32.25,0,1,2012,5,0,1,1
高雄市第09選區,林國正,4,男,1966,中國國民黨,70600,0.38420000000000004,*,否,2012,97.99,高雄市第09選區,林國正,4,0,1,1966,中國國民黨,70600,38.42,1,0,2012,5,0,1,0
高雄市第09選區,林杰正,5,男,1954,台灣國民會議,2142,0.0116,NA,否,2012,97.99,高雄市第09選區,林杰正,5,0,1,1954,台灣國民會議,2142,1.16,0,0,2012,5,1,1,0
高雄市第09選區,林宗彥,1,男,1977,民國黨,6667,0.04,NA,否,2016,70.68,高雄市第09選區,林宗彥,1,1,1,1977,民國黨,6667,4,0,0,2016,4,0,0,0
高雄市第09選區,賴瑞隆,2,男,1973,民主進步黨,100862,0.6057,*,否,2016,70.68,高雄市第09選區,賴瑞隆,2,0,1,1973,民主進步黨,100862,60.57,1,0,2016,4,0,0,0
高雄市第09選區,林國正,3,男,1966,中國國民黨,57346,0.3443,NA,是,2016,70.68,高雄市第09選區,林國正,3,0,1,1966,中國國民黨,57346,34.43,0,1,2016,4,0,0,0
高雄市第09選區,蔡媽福,4,男,1949,中華統一促進黨,1641,0.0098,NA,否,2016,70.68,高雄市第09選區,蔡媽福,4,0,1,1949,中華統一促進黨,1641,0.98,0,0,2016,4,1,0,0
高雄縣第01選區,鍾紹和,1,男,1956,中國國民黨,72309,0.5355,*,是,2008,NA,高雄縣第01選區,鍾紹和,1,1,1,1956,中國國民黨,72309,53.55,1,1,2008,3,0,1,0
高雄縣第01選區,江嘉盛,2,男,1960,公民黨,1025,0.0075,NA,否,2008,NA,高雄縣第01選區,江嘉盛,2,0,1,1960,公民黨,1025,0.75,0,0,2008,3,0,1,1
高雄縣第01選區,顏文章,3,男,1947,民主進步黨,61679,0.4568,NA,是,2008,NA,高雄縣第01選區,顏文章,3,0,1,1947,民主進步黨,61679,45.68,0,1,2008,3,1,1,0
高雄縣第02選區,劉政瑋,1,男,1980,台灣農民黨,3250,0.0212,NA,否,2008,NA,高雄縣第02選區,劉政瑋,1,1,1,1980,台灣農民黨,3250,2.12,0,0,2008,3,0,1,0
高雄縣第02選區,余政憲,2,男,1959,民主進步黨,65257,0.426,NA,否,2008,NA,高雄縣第02選區,余政憲,2,0,1,1959,民主進步黨,65257,42.6,0,0,2008,3,0,1,1
高雄縣第02選區,林益世,3,男,1968,中國國民黨,84659,0.5527000000000001,*,是,2008,NA,高雄縣第02選區,林益世,3,0,1,1968,中國國民黨,84659,55.27000000000001,1,1,2008,3,1,1,0
高雄縣第03選區,陳啟昱,1,男,1965,民主進步黨,55848,0.45130000000000003,*,是,2008,NA,高雄縣第03選區,陳啟昱,1,1,1,1965,民主進步黨,55848,45.13,1,1,2008,6,0,0,0
